"TOA5","paraiso","CR3000","4743","CR3000.Std.32.05","CPU:HIDRO_JARDIM_PARAISO_V6.CR3","28767","J_PARAISO_5"
"TIMESTAMP","RECORD","Chuva_Tot","Nivel","Nivel_Max","Nivel_TMx","Nivel_Min","Nivel_TMn"
"TS","RN","mm","Metros","Metros","","Metros",""
"","","Tot","Smp","Max","TMx","Min","TMn"
"2026-08-28 08:35:00",571753,0,"NAN","NAN","2026-08-28 08:35:00","NAN","2026-08-28 08:35:00"
"2026-08-28 08:40:00",571754,0,"NAN","NAN","2026-08-28 08:40:00","NAN","2026-08-28 08:40:00"
"2026-08-28 08:45:00",571755,0,"NAN","NAN","2026-08-28 08:45:00","NAN","2026-08-28 08:45:00"
"2026-08-28 08:50:00",571756,0,"NAN","NAN","2026-08-28 08:50:00","NAN","2026-08-28 08:50:00"
"2026-08-28 08:55:00",571757,0,"NAN","NAN","2026-08-28 08:55:00","NAN","2026-08-28 08:55:00"
"2026-08-28 09:00:00",571758,0,"NAN","NAN","2026-08-28 09:00:00","NAN","2026-08-28 09:00:00"
"2026-08-28 09:05:00",571759,0,"NAN","NAN","2026-08-28 09:05:00","NAN","2026-08-28 09:05:00"
"2026-08-28 09:10:00",571760,0,"NAN","NAN","2026-08-28 09:10:00","NAN","2026-08-28 09:10:00"
"2026-08-28 09:15:00",571761,0,"NAN","NAN","2026-08-28 09:15:00","NAN","2026-08-28 09:15:00"
"2026-08-28 09:20:00",571762,0,"NAN","NAN","2026-08-28 09:20:00","NAN","2026-08-28 09:20:00"
"2026-08-28 09:25:00",571763,0,"NAN","NAN","2026-08-28 09:25:00","NAN","2026-08-28 09:25:00"
"2026-08-28 09:30:00",571764,0,"NAN","NAN","2026-08-28 09:30:00","NAN","2026-08-28 09:30:00"
"2026-08-28 09:35:00",571765,0,"NAN","NAN","2026-08-28 09:35:00","NAN","2026-08-28 09:35:00"
"2026-08-28 09:40:00",571766,0,"NAN","NAN","2026-08-28 09:40:00","NAN","2026-08-28 09:40:00"
"2026-08-28 09:45:00",571767,0,"NAN","NAN","2026-08-28 09:45:00","NAN","2026-08-28 09:45:00"
"2026-08-28 09:50:00",571768,0,"NAN","NAN","2026-08-28 09:50:00","NAN","2026-08-28 09:50:00"
"2026-08-28 09:55:00",571769,0,"NAN","NAN","2026-08-28 09:55:00","NAN","2026-08-28 09:55:00"
"2026-08-28 10:00:00",571770,0,"NAN","NAN","2026-08-28 10:00:00","NAN","2026-08-28 10:00:00"
"2026-08-28 10:05:00",571771,0,"NAN","NAN","2026-08-28 10:05:00","NAN","2026-08-28 10:05:00"
"2026-08-28 10:10:00",571772,0,"NAN","NAN","2026-08-28 10:10:00","NAN","2026-08-28 10:10:00"
"2026-08-28 10:15:00",571773,0,"NAN","NAN","2026-08-28 10:15:00","NAN","2026-08-28 10:15:00"
"2026-08-28 10:20:00",571774,0,"NAN","NAN","2026-08-28 10:20:00","NAN","2026-08-28 10:20:00"
"2026-08-28 10:25:00",571775,0,"NAN","NAN","2026-08-28 10:25:00","NAN","2026-08-28 10:25:00"
"2026-08-28 10:30:00",571776,0,"NAN","NAN","2026-08-28 10:30:00","NAN","2026-08-28 10:30:00"
"2026-08-28 10:35:00",571777,0,"NAN","NAN","2026-08-28 10:35:00","NAN","2026-08-28 10:35:00"
"2026-08-28 10:40:00",571778,0,"NAN","NAN","2026-08-28 10:40:00","NAN","2026-08-28 10:40:00"
"2026-08-28 10:45:00",571779,0,"NAN","NAN","2026-08-28 10:45:00","NAN","2026-08-28 10:45:00"
"2026-08-28 10:50:00",571780,0,"NAN","NAN","2026-08-28 10:50:00","NAN","2026-08-28 10:50:00"
"2026-08-28 10:55:00",571781,0,"NAN","NAN","2026-08-28 10:55:00","NAN","2026-08-28 10:55:00"
"2026-08-28 11:00:00",571782,0,"NAN","NAN","2026-08-28 11:00:00","NAN","2026-08-28 11:00:00"
"2026-08-28 11:05:00",571783,0,"NAN","NAN","2026-08-28 11:05:00","NAN","2026-08-28 11:05:00"
"2026-08-28 11:10:00",571784,0,"NAN","NAN","2026-08-28 11:10:00","NAN","2026-08-28 11:10:00"
"2026-08-28 11:15:00",571785,0,"NAN","NAN","2026-08-28 11:15:00","NAN","2026-08-28 11:15:00"
"2026-08-28 11:20:00",571786,0,"NAN","NAN","2026-08-28 11:20:00","NAN","2026-08-28 11:20:00"
"2026-08-28 11:25:00",571787,0,"NAN","NAN","2026-08-28 11:25:00","NAN","2026-08-28 11:25:00"
"2026-08-28 11:30:00",571788,0,"NAN","NAN","2026-08-28 11:30:00","NAN","2026-08-28 11:30:00"
"2026-08-28 11:35:00",571789,0,"NAN","NAN","2026-08-28 11:35:00","NAN","2026-08-28 11:35:00"
"2026-08-28 11:40:00",571790,0,"NAN","NAN","2026-08-28 11:40:00","NAN","2026-08-28 11:40:00"
"2026-08-28 11:45:00",571791,0,"NAN","NAN","2026-08-28 11:45:00","NAN","2026-08-28 11:45:00"
"2026-08-28 11:50:00",571792,0,"NAN","NAN","2026-08-28 11:50:00","NAN","2026-08-28 11:50:00"
"2026-08-28 11:55:00",571793,0,"NAN","NAN","2026-08-28 11:55:00","NAN","2026-08-28 11:55:00"
"2026-08-28 12:00:00",571794,0,"NAN","NAN","2026-08-28 12:00:00","NAN","2026-08-28 12:00:00"
"2026-08-28 12:05:00",571795,0,"NAN","NAN","2026-08-28 12:05:00","NAN","2026-08-28 12:05:00"
"2026-08-28 12:10:00",571796,0,"NAN","NAN","2026-08-28 12:10:00","NAN","2026-08-28 12:10:00"
"2026-08-28 12:15:00",571797,0,"NAN","NAN","2026-08-28 12:15:00","NAN","2026-08-28 12:15:00"
"2026-08-28 12:20:00",571798,0,"NAN","NAN","2026-08-28 12:20:00","NAN","2026-08-28 12:20:00"
"2026-08-28 12:25:00",571799,0,"NAN","NAN","2026-08-28 12:25:00","NAN","2026-08-28 12:25:00"
"2026-08-28 12:30:00",571800,0,"NAN","NAN","2026-08-28 12:30:00","NAN","2026-08-28 12:30:00"
"2026-08-28 12:35:00",571801,0,"NAN","NAN","2026-08-28 12:35:00","NAN","2026-08-28 12:35:00"
"2026-08-28 12:40:00",571802,0,"NAN","NAN","2026-08-28 12:40:00","NAN","2026-08-28 12:40:00"
"2026-08-28 12:45:00",571803,0,"NAN","NAN","2026-08-28 12:45:00","NAN","2026-08-28 12:45:00"
"2026-08-28 12:50:00",571804,0,"NAN","NAN","2026-08-28 12:50:00","NAN","2026-08-28 12:50:00"
"2026-08-28 12:55:00",571805,0,"NAN","NAN","2026-08-28 12:55:00","NAN","2026-08-28 12:55:00"
"2026-08-28 13:00:00",571806,0,"NAN","NAN","2026-08-28 13:00:00","NAN","2026-08-28 13:00:00"
"2026-08-28 13:05:00",571807,0,"NAN","NAN","2026-08-28 13:05:00","NAN","2026-08-28 13:05:00"
"2026-08-28 13:10:00",571808,0,"NAN","NAN","2026-08-28 13:10:00","NAN","2026-08-28 13:10:00"
"2026-08-28 13:15:00",571809,0,"NAN","NAN","2026-08-28 13:15:00","NAN","2026-08-28 13:15:00"
"2026-08-28 13:20:00",571810,0,"NAN","NAN","2026-08-28 13:20:00","NAN","2026-08-28 13:20:00"
"2026-08-28 13:25:00",571811,0,"NAN","NAN","2026-08-28 13:25:00","NAN","2026-08-28 13:25:00"
"2026-08-28 13:30:00",571812,0,"NAN","NAN","2026-08-28 13:30:00","NAN","2026-08-28 13:30:00"
"2026-08-28 13:35:00",571813,0,"NAN","NAN","2026-08-28 13:35:00","NAN","2026-08-28 13:35:00"
"2026-08-28 13:40:00",571814,0,"NAN","NAN","2026-08-28 13:40:00","NAN","2026-08-28 13:40:00"
"2026-08-28 13:45:00",571815,0,"NAN","NAN","2026-08-28 13:45:00","NAN","2026-08-28 13:45:00"
"2026-08-28 13:50:00",571816,0,"NAN","NAN","2026-08-28 13:50:00","NAN","2026-08-28 13:50:00"
"2026-08-28 13:55:00",571817,0,"NAN","NAN","2026-08-28 13:55:00","NAN","2026-08-28 13:55:00"
"2026-08-28 14:00:00",571818,0,"NAN","NAN","2026-08-28 14:00:00","NAN","2026-08-28 14:00:00"
"2026-08-28 14:05:00",571819,0,"NAN","NAN","2026-08-28 14:05:00","NAN","2026-08-28 14:05:00"
"2026-08-28 14:10:00",571820,0,"NAN","NAN","2026-08-28 14:10:00","NAN","2026-08-28 14:10:00"
"2026-08-28 14:15:00",571821,0,"NAN","NAN","2026-08-28 14:15:00","NAN","2026-08-28 14:15:00"
"2026-08-28 14:20:00",571822,0,"NAN","NAN","2026-08-28 14:20:00","NAN","2026-08-28 14:20:00"
"2026-08-28 14:25:00",571823,0,"NAN","NAN","2026-08-28 14:25:00","NAN","2026-08-28 14:25:00"
"2026-08-28 14:30:00",571824,0,"NAN","NAN","2026-08-28 14:30:00","NAN","2026-08-28 14:30:00"
"2026-08-28 14:35:00",571825,0,"NAN","NAN","2026-08-28 14:35:00","NAN","2026-08-28 14:35:00"
"2026-08-28 14:40:00",571826,0,"NAN","NAN","2026-08-28 14:40:00","NAN","2026-08-28 14:40:00"
"2026-08-28 14:45:00",571827,0,"NAN","NAN","2026-08-28 14:45:00","NAN","2026-08-28 14:45:00"
"2026-08-28 14:50:00",571828,0,"NAN","NAN","2026-08-28 14:50:00","NAN","2026-08-28 14:50:00"
"2026-08-28 14:55:00",571829,0,"NAN","NAN","2026-08-28 14:55:00","NAN","2026-08-28 14:55:00"
"2026-08-28 15:00:00",571830,0,"NAN","NAN","2026-08-28 15:00:00","NAN","2026-08-28 15:00:00"
"2026-08-28 15:05:00",571831,0,"NAN","NAN","2026-08-28 15:05:00","NAN","2026-08-28 15:05:00"
"2026-08-28 15:10:00",571832,0,"NAN","NAN","2026-08-28 15:10:00","NAN","2026-08-28 15:10:00"
"2026-08-28 15:15:00",571833,0,"NAN","NAN","2026-08-28 15:15:00","NAN","2026-08-28 15:15:00"
"2026-08-28 15:20:00",571834,0,"NAN","NAN","2026-08-28 15:20:00","NAN","2026-08-28 15:20:00"
"2026-08-28 15:25:00",571835,0,"NAN","NAN","2026-08-28 15:25:00","NAN","2026-08-28 15:25:00"
"2026-08-28 15:30:00",571836,0,"NAN","NAN","2026-08-28 15:30:00","NAN","2026-08-28 15:30:00"
"2026-08-28 15:35:00",571837,0,"NAN","NAN","2026-08-28 15:35:00","NAN","2026-08-28 15:35:00"
"2026-08-28 15:40:00",571838,0,"NAN","NAN","2026-08-28 15:40:00","NAN","2026-08-28 15:40:00"
"2026-08-28 15:45:00",571839,0,"NAN","NAN","2026-08-28 15:45:00","NAN","2026-08-28 15:45:00"
"2026-08-28 15:50:00",571840,0,"NAN","NAN","2026-08-28 15:50:00","NAN","2026-08-28 15:50:00"
"2026-08-28 15:55:00",571841,0,"NAN","NAN","2026-08-28 15:55:00","NAN","2026-08-28 15:55:00"
"2026-08-28 16:00:00",571842,0,"NAN","NAN","2026-08-28 16:00:00","NAN","2026-08-28 16:00:00"
"2026-08-28 16:05:00",571843,0,"NAN","NAN","2026-08-28 16:05:00","NAN","2026-08-28 16:05:00"
"2026-08-28 16:10:00",571844,0,"NAN","NAN","2026-08-28 16:10:00","NAN","2026-08-28 16:10:00"
"2026-08-28 16:15:00",571845,0,"NAN","NAN","2026-08-28 16:15:00","NAN","2026-08-28 16:15:00"
"2026-08-28 16:20:00",571846,0,"NAN","NAN","2026-08-28 16:20:00","NAN","2026-08-28 16:20:00"
"2026-08-28 16:25:00",571847,0,"NAN","NAN","2026-08-28 16:25:00","NAN","2026-08-28 16:25:00"
"2026-08-28 16:30:00",571848,0,"NAN","NAN","2026-08-28 16:30:00","NAN","2026-08-28 16:30:00"
"2026-08-28 16:35:00",571849,0,"NAN","NAN","2026-08-28 16:35:00","NAN","2026-08-28 16:35:00"
"2026-08-28 16:40:00",571850,0,"NAN","NAN","2026-08-28 16:40:00","NAN","2026-08-28 16:40:00"
"2026-08-28 16:45:00",571851,0,"NAN","NAN","2026-08-28 16:45:00","NAN","2026-08-28 16:45:00"
"2026-08-28 16:50:00",571852,0,"NAN","NAN","2026-08-28 16:50:00","NAN","2026-08-28 16:50:00"
"2026-08-28 16:55:00",571853,0,"NAN","NAN","2026-08-28 16:55:00","NAN","2026-08-28 16:55:00"
"2026-08-28 17:00:00",571854,0,"NAN","NAN","2026-08-28 17:00:00","NAN","2026-08-28 17:00:00"
"2026-08-28 17:05:00",571855,0,"NAN","NAN","2026-08-28 17:05:00","NAN","2026-08-28 17:05:00"
"2026-08-28 17:10:00",571856,0,"NAN","NAN","2026-08-28 17:10:00","NAN","2026-08-28 17:10:00"
"2026-08-28 17:15:00",571857,0,"NAN","NAN","2026-08-28 17:15:00","NAN","2026-08-28 17:15:00"
"2026-08-28 17:20:00",571858,0,"NAN","NAN","2026-08-28 17:20:00","NAN","2026-08-28 17:20:00"
"2026-08-28 17:25:00",571859,0,"NAN","NAN","2026-08-28 17:25:00","NAN","2026-08-28 17:25:00"
"2026-08-28 17:30:00",571860,0,"NAN","NAN","2026-08-28 17:30:00","NAN","2026-08-28 17:30:00"
"2026-08-28 17:35:00",571861,0,"NAN","NAN","2026-08-28 17:35:00","NAN","2026-08-28 17:35:00"
"2026-08-28 17:40:00",571862,0,"NAN","NAN","2026-08-28 17:40:00","NAN","2026-08-28 17:40:00"
"2026-08-28 17:45:00",571863,0,"NAN","NAN","2026-08-28 17:45:00","NAN","2026-08-28 17:45:00"
"2026-08-28 17:50:00",571864,0,"NAN","NAN","2026-08-28 17:50:00","NAN","2026-08-28 17:50:00"
"2026-08-28 17:55:00",571865,0,"NAN","NAN","2026-08-28 17:55:00","NAN","2026-08-28 17:55:00"
"2026-08-28 18:00:00",571866,0,"NAN","NAN","2026-08-28 18:00:00","NAN","2026-08-28 18:00:00"
"2026-08-28 18:05:00",571867,0,"NAN","NAN","2026-08-28 18:05:00","NAN","2026-08-28 18:05:00"
"2026-08-28 18:10:00",571868,0,"NAN","NAN","2026-08-28 18:10:00","NAN","2026-08-28 18:10:00"
"2026-08-28 18:15:00",571869,0,"NAN","NAN","2026-08-28 18:15:00","NAN","2026-08-28 18:15:00"
"2026-08-28 18:20:00",571870,0,"NAN","NAN","2026-08-28 18:20:00","NAN","2026-08-28 18:20:00"
"2026-08-28 18:25:00",571871,0,"NAN","NAN","2026-08-28 18:25:00","NAN","2026-08-28 18:25:00"
"2026-08-28 18:30:00",571872,0,"NAN","NAN","2026-08-28 18:30:00","NAN","2026-08-28 18:30:00"
"2026-08-28 18:35:00",571873,0,"NAN","NAN","2026-08-28 18:35:00","NAN","2026-08-28 18:35:00"
"2026-08-28 18:40:00",571874,0,"NAN","NAN","2026-08-28 18:40:00","NAN","2026-08-28 18:40:00"
"2026-08-28 18:45:00",571875,0,"NAN","NAN","2026-08-28 18:45:00","NAN","2026-08-28 18:45:00"
"2026-08-28 18:50:00",571876,0,"NAN","NAN","2026-08-28 18:50:00","NAN","2026-08-28 18:50:00"
"2026-08-28 18:55:00",571877,0,"NAN","NAN","2026-08-28 18:55:00","NAN","2026-08-28 18:55:00"
"2026-08-28 19:00:00",571878,0,"NAN","NAN","2026-08-28 19:00:00","NAN","2026-08-28 19:00:00"
"2026-08-28 19:05:00",571879,0,"NAN","NAN","2026-08-28 19:05:00","NAN","2026-08-28 19:05:00"
"2026-08-28 19:10:00",571880,0,"NAN","NAN","2026-08-28 19:10:00","NAN","2026-08-28 19:10:00"
"2026-08-28 19:15:00",571881,0,"NAN","NAN","2026-08-28 19:15:00","NAN","2026-08-28 19:15:00"
"2026-08-28 19:20:00",571882,0,"NAN","NAN","2026-08-28 19:20:00","NAN","2026-08-28 19:20:00"
"2026-08-28 19:25:00",571883,0,"NAN","NAN","2026-08-28 19:25:00","NAN","2026-08-28 19:25:00"
"2026-08-28 19:30:00",571884,0,"NAN","NAN","2026-08-28 19:30:00","NAN","2026-08-28 19:30:00"
"2026-08-28 19:35:00",571885,0,"NAN","NAN","2026-08-28 19:35:00","NAN","2026-08-28 19:35:00"
"2026-08-28 19:40:00",571886,0,"NAN","NAN","2026-08-28 19:40:00","NAN","2026-08-28 19:40:00"
"2026-08-28 19:45:00",571887,0,"NAN","NAN","2026-08-28 19:45:00","NAN","2026-08-28 19:45:00"
"2026-08-28 19:50:00",571888,0,"NAN","NAN","2026-08-28 19:50:00","NAN","2026-08-28 19:50:00"
"2026-08-28 19:55:00",571889,0,"NAN","NAN","2026-08-28 19:55:00","NAN","2026-08-28 19:55:00"
"2026-08-28 20:00:00",571890,0,"NAN","NAN","2026-08-28 20:00:00","NAN","2026-08-28 20:00:00"
"2026-08-28 20:05:00",571891,0,"NAN","NAN","2026-08-28 20:05:00","NAN","2026-08-28 20:05:00"
"2026-08-28 20:10:00",571892,0,"NAN","NAN","2026-08-28 20:10:00","NAN","2026-08-28 20:10:00"
"2026-08-28 20:15:00",571893,0,"NAN","NAN","2026-08-28 20:15:00","NAN","2026-08-28 20:15:00"
"2026-08-28 20:20:00",571894,0,"NAN","NAN","2026-08-28 20:20:00","NAN","2026-08-28 20:20:00"
"2026-08-28 20:25:00",571895,0,"NAN","NAN","2026-08-28 20:25:00","NAN","2026-08-28 20:25:00"
"2026-08-28 20:30:00",571896,0,"NAN","NAN","2026-08-28 20:30:00","NAN","2026-08-28 20:30:00"
"2026-08-28 20:35:00",571897,0,"NAN","NAN","2026-08-28 20:35:00","NAN","2026-08-28 20:35:00"
"2026-08-28 20:40:00",571898,0,"NAN","NAN","2026-08-28 20:40:00","NAN","2026-08-28 20:40:00"
"2026-08-28 20:45:00",571899,0,"NAN","NAN","2026-08-28 20:45:00","NAN","2026-08-28 20:45:00"
"2026-08-28 20:50:00",571900,0,"NAN","NAN","2026-08-28 20:50:00","NAN","2026-08-28 20:50:00"
"2026-08-28 20:55:00",571901,0,"NAN","NAN","2026-08-28 20:55:00","NAN","2026-08-28 20:55:00"
"2026-08-28 21:00:00",571902,0,"NAN","NAN","2026-08-28 21:00:00","NAN","2026-08-28 21:00:00"
"2026-08-28 21:05:00",571903,0,"NAN","NAN","2026-08-28 21:05:00","NAN","2026-08-28 21:05:00"
"2026-08-28 21:10:00",571904,0,"NAN","NAN","2026-08-28 21:10:00","NAN","2026-08-28 21:10:00"
"2026-08-28 21:15:00",571905,0,"NAN","NAN","2026-08-28 21:15:00","NAN","2026-08-28 21:15:00"
"2026-08-28 21:20:00",571906,0,"NAN","NAN","2026-08-28 21:20:00","NAN","2026-08-28 21:20:00"
"2026-08-28 21:25:00",571907,0,"NAN","NAN","2026-08-28 21:25:00","NAN","2026-08-28 21:25:00"
"2026-08-28 21:30:00",571908,0,"NAN","NAN","2026-08-28 21:30:00","NAN","2026-08-28 21:30:00"
"2026-08-28 21:35:00",571909,0,"NAN","NAN","2026-08-28 21:35:00","NAN","2026-08-28 21:35:00"
"2026-08-28 21:40:00",571910,0,"NAN","NAN","2026-08-28 21:40:00","NAN","2026-08-28 21:40:00"
"2026-08-28 21:45:00",571911,0,"NAN","NAN","2026-08-28 21:45:00","NAN","2026-08-28 21:45:00"
"2026-08-28 21:50:00",571912,0,"NAN","NAN","2026-08-28 21:50:00","NAN","2026-08-28 21:50:00"
"2026-08-28 21:55:00",571913,0,"NAN","NAN","2026-08-28 21:55:00","NAN","2026-08-28 21:55:00"
"2026-08-28 22:00:00",571914,0,"NAN","NAN","2026-08-28 22:00:00","NAN","2026-08-28 22:00:00"
"2026-08-28 22:05:00",571915,0,"NAN","NAN","2026-08-28 22:05:00","NAN","2026-08-28 22:05:00"
"2026-08-28 22:10:00",571916,0,"NAN","NAN","2026-08-28 22:10:00","NAN","2026-08-28 22:10:00"
"2026-08-28 22:15:00",571917,0,"NAN","NAN","2026-08-28 22:15:00","NAN","2026-08-28 22:15:00"
"2026-08-28 22:20:00",571918,0,"NAN","NAN","2026-08-28 22:20:00","NAN","2026-08-28 22:20:00"
"2026-08-28 22:25:00",571919,0,"NAN","NAN","2026-08-28 22:25:00","NAN","2026-08-28 22:25:00"
"2026-08-28 22:30:00",571920,0,"NAN","NAN","2026-08-28 22:30:00","NAN","2026-08-28 22:30:00"
"2026-08-28 22:35:00",571921,0,"NAN","NAN","2026-08-28 22:35:00","NAN","2026-08-28 22:35:00"
"2026-08-28 22:40:00",571922,0,"NAN","NAN","2026-08-28 22:40:00","NAN","2026-08-28 22:40:00"
"2026-08-28 22:45:00",571923,0,"NAN","NAN","2026-08-28 22:45:00","NAN","2026-08-28 22:45:00"
"2026-08-28 22:50:00",571924,0,"NAN","NAN","2026-08-28 22:50:00","NAN","2026-08-28 22:50:00"
"2026-08-28 22:55:00",571925,0,"NAN","NAN","2026-08-28 22:55:00","NAN","2026-08-28 22:55:00"
"2026-08-28 23:00:00",571926,0,"NAN","NAN","2026-08-28 23:00:00","NAN","2026-08-28 23:00:00"
"2026-08-28 23:05:00",571927,0,"NAN","NAN","2026-08-28 23:05:00","NAN","2026-08-28 23:05:00"
"2026-08-28 23:10:00",571928,0,"NAN","NAN","2026-08-28 23:10:00","NAN","2026-08-28 23:10:00"
"2026-08-28 23:15:00",571929,0,"NAN","NAN","2026-08-28 23:15:00","NAN","2026-08-28 23:15:00"
"2026-08-28 23:20:00",571930,0,"NAN","NAN","2026-08-28 23:20:00","NAN","2026-08-28 23:20:00"
"2026-08-28 23:25:00",571931,0,"NAN","NAN","2026-08-28 23:25:00","NAN","2026-08-28 23:25:00"
"2026-08-28 23:30:00",571932,0,"NAN","NAN","2026-08-28 23:30:00","NAN","2026-08-28 23:30:00"
"2026-08-28 23:35:00",571933,0,"NAN","NAN","2026-08-28 23:35:00","NAN","2026-08-28 23:35:00"
"2026-08-28 23:40:00",571934,0,"NAN","NAN","2026-08-28 23:40:00","NAN","2026-08-28 23:40:00"
"2026-08-28 23:45:00",571935,0,"NAN","NAN","2026-08-28 23:45:00","NAN","2026-08-28 23:45:00"
"2026-08-28 23:50:00",571936,0,"NAN","NAN","2026-08-28 23:50:00","NAN","2026-08-28 23:50:00"
"2026-08-28 23:55:00",571937,0,"NAN","NAN","2026-08-28 23:55:00","NAN","2026-08-28 23:55:00"
"2026-08-29 00:00:00",571938,0,"NAN","NAN","2026-08-29 00:00:00","NAN","2026-08-29 00:00:00"
"2026-08-29 00:05:00",571939,0,"NAN","NAN","2026-08-29 00:05:00","NAN","2026-08-29 00:05:00"
"2026-08-29 00:10:00",571940,0,"NAN","NAN","2026-08-29 00:10:00","NAN","2026-08-29 00:10:00"
"2026-08-29 00:15:00",571941,0,"NAN","NAN","2026-08-29 00:15:00","NAN","2026-08-29 00:15:00"
"2026-08-29 00:20:00",571942,0,"NAN","NAN","2026-08-29 00:20:00","NAN","2026-08-29 00:20:00"
"2026-08-29 00:25:00",571943,0,"NAN","NAN","2026-08-29 00:25:00","NAN","2026-08-29 00:25:00"
"2026-08-29 00:30:00",571944,0,"NAN","NAN","2026-08-29 00:30:00","NAN","2026-08-29 00:30:00"
"2026-08-29 00:35:00",571945,0,"NAN","NAN","2026-08-29 00:35:00","NAN","2026-08-29 00:35:00"
"2026-08-29 00:40:00",571946,0,"NAN","NAN","2026-08-29 00:40:00","NAN","2026-08-29 00:40:00"
"2026-08-29 00:45:00",571947,0,"NAN","NAN","2026-08-29 00:45:00","NAN","2026-08-29 00:45:00"
"2026-08-29 00:50:00",571948,0,"NAN","NAN","2026-08-29 00:50:00","NAN","2026-08-29 00:50:00"
"2026-08-29 00:55:00",571949,0,"NAN","NAN","2026-08-29 00:55:00","NAN","2026-08-29 00:55:00"
"2026-08-29 01:00:00",571950,0,"NAN","NAN","2026-08-29 01:00:00","NAN","2026-08-29 01:00:00"
"2026-08-29 01:05:00",571951,0,"NAN","NAN","2026-08-29 01:05:00","NAN","2026-08-29 01:05:00"
"2026-08-29 01:10:00",571952,0,"NAN","NAN","2026-08-29 01:10:00","NAN","2026-08-29 01:10:00"
"2026-08-29 01:15:00",571953,0,"NAN","NAN","2026-08-29 01:15:00","NAN","2026-08-29 01:15:00"
"2026-08-29 01:20:00",571954,0,"NAN","NAN","2026-08-29 01:20:00","NAN","2026-08-29 01:20:00"
"2026-08-29 01:25:00",571955,0,"NAN","NAN","2026-08-29 01:25:00","NAN","2026-08-29 01:25:00"
"2026-08-29 01:30:00",571956,0,"NAN","NAN","2026-08-29 01:30:00","NAN","2026-08-29 01:30:00"
"2026-08-29 01:35:00",571957,0,"NAN","NAN","2026-08-29 01:35:00","NAN","2026-08-29 01:35:00"
"2026-08-29 01:40:00",571958,0,"NAN","NAN","2026-08-29 01:40:00","NAN","2026-08-29 01:40:00"
"2026-08-29 01:45:00",571959,0,"NAN","NAN","2026-08-29 01:45:00","NAN","2026-08-29 01:45:00"
"2026-08-29 01:50:00",571960,0,"NAN","NAN","2026-08-29 01:50:00","NAN","2026-08-29 01:50:00"
"2026-08-29 01:55:00",571961,0,"NAN","NAN","2026-08-29 01:55:00","NAN","2026-08-29 01:55:00"
"2026-08-29 02:00:00",571962,0,"NAN","NAN","2026-08-29 02:00:00","NAN","2026-08-29 02:00:00"
"2026-08-29 02:05:00",571963,0,"NAN","NAN","2026-08-29 02:05:00","NAN","2026-08-29 02:05:00"
"2026-08-29 02:10:00",571964,0,"NAN","NAN","2026-08-29 02:10:00","NAN","2026-08-29 02:10:00"
"2026-08-29 02:15:00",571965,0,"NAN","NAN","2026-08-29 02:15:00","NAN","2026-08-29 02:15:00"
"2026-08-29 02:20:00",571966,0,"NAN","NAN","2026-08-29 02:20:00","NAN","2026-08-29 02:20:00"
"2026-08-29 02:25:00",571967,0,"NAN","NAN","2026-08-29 02:25:00","NAN","2026-08-29 02:25:00"
"2026-08-29 02:30:00",571968,0,"NAN","NAN","2026-08-29 02:30:00","NAN","2026-08-29 02:30:00"
"2026-08-29 02:35:00",571969,0,"NAN","NAN","2026-08-29 02:35:00","NAN","2026-08-29 02:35:00"
"2026-08-29 02:40:00",571970,0,"NAN","NAN","2026-08-29 02:40:00","NAN","2026-08-29 02:40:00"
"2026-08-29 02:45:00",571971,0,"NAN","NAN","2026-08-29 02:45:00","NAN","2026-08-29 02:45:00"
"2026-08-29 02:50:00",571972,0,"NAN","NAN","2026-08-29 02:50:00","NAN","2026-08-29 02:50:00"
"2026-08-29 02:55:00",571973,0,"NAN","NAN","2026-08-29 02:55:00","NAN","2026-08-29 02:55:00"
"2026-08-29 03:00:00",571974,0,"NAN","NAN","2026-08-29 03:00:00","NAN","2026-08-29 03:00:00"
"2026-08-29 03:05:00",571975,0,"NAN","NAN","2026-08-29 03:05:00","NAN","2026-08-29 03:05:00"
"2026-08-29 03:10:00",571976,0,"NAN","NAN","2026-08-29 03:10:00","NAN","2026-08-29 03:10:00"
"2026-08-29 03:15:00",571977,0,"NAN","NAN","2026-08-29 03:15:00","NAN","2026-08-29 03:15:00"
"2026-08-29 03:20:00",571978,0,"NAN","NAN","2026-08-29 03:20:00","NAN","2026-08-29 03:20:00"
"2026-08-29 03:25:00",571979,0,"NAN","NAN","2026-08-29 03:25:00","NAN","2026-08-29 03:25:00"
"2026-08-29 03:30:00",571980,0,"NAN","NAN","2026-08-29 03:30:00","NAN","2026-08-29 03:30:00"
"2026-08-29 03:35:00",571981,0,"NAN","NAN","2026-08-29 03:35:00","NAN","2026-08-29 03:35:00"
"2026-08-29 03:40:00",571982,0,"NAN","NAN","2026-08-29 03:40:00","NAN","2026-08-29 03:40:00"
"2026-08-29 03:45:00",571983,0,"NAN","NAN","2026-08-29 03:45:00","NAN","2026-08-29 03:45:00"
"2026-08-29 03:50:00",571984,0,"NAN","NAN","2026-08-29 03:50:00","NAN","2026-08-29 03:50:00"
"2026-08-29 03:55:00",571985,0,"NAN","NAN","2026-08-29 03:55:00","NAN","2026-08-29 03:55:00"
"2026-08-29 04:00:00",571986,0,"NAN","NAN","2026-08-29 04:00:00","NAN","2026-08-29 04:00:00"
